TIMESTAMP,POWER,U10,V10,U100,V100
20150804 19:00,0.700469871410554,4.030130000000001,0.706455,6.05012,0.6498229999999999
20170911 13:00,0.9054241320967281,1.6244,10.9312,2.15968,13.5777
20150625 00:00,0.715738505988646,5.78431,-1.20154,8.18035,-1.7956599999999998
20170424 05:00,0.9516511834969179,9.0989,5.68803,12.7889,7.476610000000001
20150601 19:00,0.7274070364747409,2.29351,5.63317,3.47644,7.928889999999999
20150705 09:00,0.273083091806697,1.1386,-3.43105,1.0042799999999998,-4.03629
20170605 10:00,0.709931795146856,3.75291,5.95737,5.26106,7.64737
20160625 20:00,0.7682927130637149,1.34764,-6.89808,1.3580299999999998,-10.4328
20171214 15:00,0.5698338292088421,7.333019999999999,0.00203067,9.32496,-0.0847502
20160709 20:00,0.538393287708774,3.7439999999999998,5.76007,5.67645,7.56137
20170820 05:00,0.875278239634102,7.166589999999999,1.16049,8.78969,1.3604100000000001
20151004 23:00,0.0070989985098164,-0.5196310000000001,2.63908,0.8047529999999999,3.03378
20150301 17:00,0.873136531991361,8.27126,4.0832,12.6006,5.67063
20161104 07:00,0.0324780661651094,2.53042,2.50984,3.4907199999999996,3.27789
20151117 22:00,0.7428706851737801,-0.00283909,7.48623,1.08609,11.4911
20160613 06:00,0.4463823699548571,-6.23137,-0.995541,-8.77289,-0.950213
20151129 22:00,0.9945955292159421,12.9508,-5.07965,17.8954,-7.15827
20161119 12:00,0.607928730283894,3.7453300000000005,8.74382,4.87676,10.8609
20170425 04:00,0.372627553775851,4.45556,-2.3602,5.4530400000000006,-2.91298
20170303 13:00,0.7310320145287891,6.5722,6.2300699999999996,9.42385,8.1501
20150219 01:00,0.8703506599852421,5.83344,6.11826,9.52328,8.89756
20161006 05:00,0.33947095120060494,-4.98688,-5.22963,-6.64273,-6.74465
20160308 08:00,0.00461529320960853,-1.25104,1.7996900000000002,-0.9953649999999999,3.13584
20171221 07:00,0.30089021653593795,4.0332,-3.39715,5.73377,-5.28602
20160105 17:00,0.45811076122206107,-8.212480000000001,0.41268599999999994,-11.8788,0.9024979999999999
20150218 09:00,0.8829170609998169,6.719939999999999,5.9284300000000005,10.4352,8.3816
20150604 02:00,0.6184573755661049,4.6391599999999995,-0.23363299999999998,7.26158,-0.638259
20161201 05:00,0.8400165837594509,10.4895,-5.34523,14.1903,-7.64305
20161021 08:00,0.6444011449745761,-4.96654,-7.9505,-6.6421399999999995,-10.0967
20160718 06:00,0.547421297002625,5.6822099999999995,-1.62399,6.64637,-1.9529400000000001
20150214 13:00,0.532549940399489,-4.5452,0.20999299999999999,-5.9156,0.40576799999999996
20170111 20:00,0.989131052570816,14.5166,-4.89238,19.0444,-6.7766399999999996
20150323 23:00,0.5074807481541529,4.22924,2.19402,6.70993,2.91507
20170418 07:00,0.237067924128976,-4.19977,-2.5543400000000003,-5.31302,-2.9323099999999998
20170210 04:00,0.308127899111064,-6.42645,-0.00305367,-8.2198,0.21515700000000001
20161231 09:00,0.854387259737909,9.17249,4.29424,13.094000000000001,5.59626
20151006 16:00,0.835608745091394,-10.0256,2.34586,-15.4803,4.18115
20170311 16:00,0.0916919716508999,-1.84887,3.7360900000000004,-2.72905,6.1757599999999995
20161022 00:00,0.289239107453982,-6.16041,-4.68403,-7.84151,-5.80035
20170329 20:00,0.0922180631371725,-0.08530589999999999,1.6540099999999998,0.707635,1.14926
20160531 21:00,0.129393214766738,-4.84242,-2.9775,-8.28658,-3.6005599999999998
20170113 04:00,0.0129696839784763,0.45127799999999996,0.8798870000000001,1.6726299999999998,0.38574400000000003
20170425 02:00,0.179309571168858,3.5815,-2.39926,4.46349,-3.05023
20160125 08:00,0.338674986934013,4.54748,2.97059,8.47846,3.8192
20171005 18:00,0.966730557089688,8.94389,-7.404730000000001,11.1999,-9.34884
20150825 07:00,0.8567131023043371,-0.17078800000000002,8.84887,-0.0618668,11.8144
20170405 16:00,0.95641644955039,11.0766,-5.06075,14.5506,-7.12197
20161218 04:00,0.565803791506107,5.9766699999999995,-4.61019,8.0984,-6.95735
20151216 09:00,0.851339321342599,-5.53944,5.67361,-7.63052,8.35338
20160417 20:00,0.8362490619248021,8.4806,-1.60648,10.4964,-2.23937
20160410 07:00,0.459166716311076,-6.12675,1.7788700000000002,-9.79378,3.9581699999999995
20170812 17:00,0.845695916685876,7.48845,-1.23979,9.06603,-1.57477
20170318 17:00,0.6656948469511961,7.31755,-5.80958,9.740219999999999,-8.07489
20160109 04:00,0.56180566511414,-1.1596799999999998,5.09478,0.135829,8.583689999999999
20151122 21:00,0.566078904852066,-2.71924,-5.72112,-4.14085,-8.62173
20150622 18:00,0.117315619648212,1.7251,-2.87027,2.04264,-3.4836699999999996
20150801 15:00,0.28948560717587396,0.927041,4.53795,1.1051600000000001,5.551080000000001
20150515 06:00,0.257062922841879,0.09498580000000001,-2.1038099999999997,0.136413,-2.49687
20170917 11:00,0.013406256746181002,-2.70075,0.489991,-3.10878,0.549463
20151201 19:00,0.420399241310964,3.22306,2.4958400000000003,5.45421,3.72065
20170604 09:00,0.664799520953302,5.5945800000000006,-2.67603,7.19913,-3.98788
20160418 13:00,0.9382273935412571,9.5623,5.09071,12.5838,6.29394
20170810 00:00,0.627715137187318,5.78684,-0.393185,7.13848,-0.5235989999999999
20150721 22:00,0.555009052550083,3.7494,4.2403,6.37124,6.2698599999999995
20150207 03:00,0.612363495964935,5.96001,-2.77926,9.002939999999999,-5.08403
20170914 01:00,0.0400624789547646,-0.284674,-4.051159999999999,-0.279931,-5.02617
20151205 18:00,0.994095004073557,11.4404,9.15414,16.8735,12.7851
20160630 02:00,0.9575224342977942,4.93275,9.6432,6.6988,12.8479
20151228 15:00,0.46717391914087697,-6.29957,2.01856,-9.4069,3.28344
20160825 13:00,0.0968166489463857,-0.48548900000000006,4.27439,-0.130431,5.86417
20171110 01:00,0.807306184689914,8.52885,0.110632,10.7698,0.0216882
20161130 03:00,0.7537730707543409,8.72004,-4.7994900000000005,11.5875,-6.636769999999999
20160715 01:00,0.9302207778851941,7.96515,-8.557210000000001,9.9485,-10.7838
20150710 04:00,0.9735326686513559,8.18908,-7.0671800000000005,11.1224,-9.74794
20150513 22:00,0.8944733305186311,7.0858300000000005,-5.26056,9.67657,-7.478610000000001
20151207 12:00,0.0318452777176392,1.0771899999999999,2.4001099999999997,2.3212900000000003,3.4700599999999997
20150328 22:00,0.92115760461633,5.3997,7.1308,8.89809,10.3529
20170422 20:00,0.9176620516610691,7.929189999999999,-8.73001,9.997589999999999,-11.2111
20161205 23:00,0.395037780614105,4.87093,-4.7621400000000005,6.67922,-6.73102
20160618 13:00,0.634539849298411,7.67555,-0.024095500000000002,9.092830000000001,-0.0317783
20170413 07:00,0.887197162160015,9.30488,-5.79202,12.0695,-7.818280000000001
20151217 18:00,0.789555706989013,5.83756,5.03408,9.99003,7.26035
20161228 09:00,0.423744669840249,6.397869999999999,-3.53705,8.545589999999999,-5.0355
20150915 18:00,0.889611396699162,-0.548459,7.27465,-0.35370100000000004,10.5231
20170913 16:00,0.980273269150674,12.8599,-0.816753,16.0307,-1.19757
20180124 00:00,0.922964159953642,9.8344,4.45095,14.5225,5.6979999999999995
20171017 19:00,0.9597471063619971,11.2766,4.19877,14.892999999999999,5.29425
20171225 14:00,0.933318968266356,9.057210000000001,7.59475,13.1461,10.162
20150706 17:00,0.873760814945986,8.27989,2.40493,10.7111,3.03182
20170809 10:00,0.9600293386693799,4.50324,9.21344,5.85591,11.5464
20151016 03:00,0.12529201505844098,-4.26313,-4.5012300000000005,-6.54019,-6.19249
20161202 11:00,0.26288350618122897,3.62486,-5.77452,4.49978,-7.137230000000001
20171106 13:00,0.374846797700596,4.143680000000001,-1.00891,4.787059999999999,-1.1691
20170422 10:00,0.928839398981239,11.4249,-7.66895,14.5478,-9.88083
20171023 20:00,0.17105172643279298,-4.16749,1.69849,-5.72574,2.83819
20170713 22:00,0.481621146671182,6.38546,1.52903,7.866339999999999,1.87684
20170707 10:00,0.010187619779549,2.24125,-0.361939,2.00113,-0.07471660000000001
20161103 18:00,0.273835607478538,3.50697,0.33497899999999997,4.21114,0.292505
20160108 13:00,0.46918918793151604,-1.0435299999999998,-5.63264,-1.5538399999999999,-7.757630000000001
20161229 23:00,0.7963721464065121,5.77895,6.06818,8.64914,7.995539999999999
20170823 06:00,0.141933811644785,-3.12115,0.166462,-4.57963,0.750417
20150812 16:00,0.621747803014991,0.764783,-5.59871,0.7889109999999999,-6.83485
20170517 12:00,0.030186872472587,0.121278,3.7578199999999997,1.24852,4.79373
20171122 03:00,0.727344876673273,4.61036,7.571339999999999,7.426810000000001,10.4294
20150421 15:00,0.861660835170564,4.67432,-7.316210000000001,6.041519999999999,-9.72825
20151009 01:00,0.00463177863668247,-0.18469100000000002,0.854692,0.7711210000000001,0.780669
20170831 05:00,0.224933253918712,0.616745,-7.158360000000001,0.718101,-8.84597
20160303 16:00,0.0139875617360042,0.506207,-0.122109,0.17188399999999998,0.185462
20150909 19:00,0.0774393270688379,-0.352667,-1.0145,-0.672194,-0.642235
20170814 12:00,0.443317144025438,-1.19468,5.57501,-1.4271,6.4781699999999995
20160723 07:00,0.0138578847729516,-1.17495,0.0574694,-1.74492,0.6272800000000001
20160505 11:00,0.230033151110053,-0.874086,4.6685300000000005,-0.9135690000000001,6.30629
20170101 00:00,0.8948929755620151,9.21327,3.83525,12.9647,4.80596
20170329 07:00,0.608989182810576,4.53747,1.60915,7.41719,1.7164400000000002
20170121 18:00,0.00068573858583016,2.30975,0.462546,3.23957,-0.24218299999999998
20150101 15:00,0.971080096587489,7.3761600000000005,7.398680000000001,11.3248,10.6524
20160714 22:00,0.932518205657489,7.56668,-8.458860000000001,9.5203,-10.7177
20170807 06:00,0.844766784336417,2.65398,8.24305,3.59461,10.4339
20160410 14:00,0.7263231659228341,-5.61374,3.17912,-7.7036,4.28067
20160720 18:00,0.6484733012104901,-5.76566,2.91304,-8.53437,4.6721
20150323 01:00,0.8465704466371091,3.31556,5.706519999999999,5.04101,8.310830000000001
20150624 08:00,0.913092503040802,8.85,-3.66751,11.3825,-4.8701300000000005
20160609 13:00,0.5823755685822349,5.23928,-3.5186900000000003,5.83978,-4.04484
20160219 22:00,0.923631954481374,1.91268,10.4504,3.38691,15.1697
20161213 14:00,0.0406919439091907,1.1244100000000001,2.91381,2.45873,3.4489099999999997
20170130 18:00,0.22827952427136203,-5.05406,-3.23195,-7.54938,-4.1813400000000005
20150310 16:00,0.7256310237872801,6.954960000000001,-2.9695099999999996,10.1262,-4.79422
20170206 20:00,0.329786128513062,-6.15231,0.22706700000000002,-8.17002,0.501156
20170815 15:00,0.25647015250416505,0.761576,4.92842,0.926949,7.350169999999999
20160826 16:00,0.5748366869438729,5.57912,-0.350427,6.726030000000001,-0.578752
20161011 18:00,0.306235339965713,-6.803730000000001,-3.35259,-8.89679,-4.19642
20170714 22:00,0.0411894273126057,-1.35324,-0.8898950000000001,-1.5802,-0.985741
20160908 23:00,0.4088239784313879,4.78421,0.145548,6.78693,-0.182517
20171215 11:00,0.00984204791280468,-1.58889,-0.11239400000000001,-2.1597299999999997,0.0389271
20161211 19:00,0.807553135579547,5.29793,-7.8768899999999995,6.97077,-11.0609
20160124 15:00,0.534804007022939,2.36646,5.56073,5.193980000000001,8.250210000000001
20150217 14:00,0.308698784846584,5.167619999999999,-1.1773799999999999,7.22766,-2.04946
20160612 15:00,0.636920822155364,-3.8176099999999997,2.99617,-5.13822,3.5808400000000002
20170427 14:00,0.917836246281772,5.5814699999999995,8.019219999999999,7.32981,10.1623
20160928 00:00,0.954458397473695,11.117,3.8977199999999996,14.7818,5.04172
20150814 04:00,0.6438286176466739,-7.37524,1.42339,-11.7518,2.9739400000000002
20170911 16:00,0.9288856695014921,1.08344,11.2365,1.62114,14.2852
20151112 18:00,0.6938842547220769,3.6644400000000004,4.806780000000001,6.12252,7.256410000000001
20150922 06:00,0.7632845715372859,-2.14927,7.17747,-2.7067,10.8177
20160301 18:00,0.9857719002845641,-4.98535,9.76268,-6.7086,13.914000000000001
20150117 21:00,0.695001793757204,4.8801,6.654260000000001,7.17702,9.49738
20150620 04:00,0.6414797488526109,3.7439999999999998,-5.91547,5.053730000000001,-8.23005
20161110 08:00,0.23178519262646802,-4.71839,0.276045,-6.16673,0.877868
20160930 14:00,0.9354429685267791,9.76613,1.21059,11.6577,1.42245
20150607 18:00,0.716504896143113,6.61361,-1.91714,8.42843,-2.5739900000000002
20151024 07:00,0.8681110246441859,1.07959,7.32273,2.15426,10.9773
20151118 04:00,0.960193372073991,3.9819699999999996,-11.5512,5.22419,-15.8476
20160604 20:00,0.407283543201404,1.98816,-3.12089,2.19843,-5.13305
20160708 16:00,0.060496321911382,5.52289,8.9613,8.9372,11.4874
20161224 14:00,0.987025350987626,12.9025,0.0394001,17.1846,-0.24784899999999999
20170925 09:00,0.32945107084962105,-6.9047600000000005,0.702417,-8.88337,1.01606
20151202 21:00,0.7934125183874721,7.19959,4.34874,11.0486,5.954619999999999
20180121 06:00,0.12012115953881401,-3.6849199999999995,0.18501099999999998,-5.24825,1.30342
20170316 06:00,0.686069146094162,6.31409,2.1276200000000003,9.93569,2.14023
20160901 18:00,0.5730293180304711,7.54738,-0.308084,9.09647,-0.422709
20151018 19:00,0.11165004909647001,-1.80929,-2.6783099999999997,-3.1546,-4.181
20180123 16:00,0.812411647616959,1.24491,10.9055,2.49221,15.3831
20170613 14:00,0.7528039197506371,7.1702,-4.38169,8.64997,-5.32886
20160714 02:00,0.9365551217254872,8.54916,0.656319,10.6921,0.7201810000000001
20180109 16:00,0.7589066915733929,-8.164530000000001,2.57404,-12.2337,4.55294
20160323 22:00,0.0867056590114072,1.25274,-3.64923,1.0552700000000002,-4.95415
20170706 16:00,0.0531945546474097,1.03861,-0.128191,0.963659,0.0458851
20150710 03:00,0.9727167622480201,8.53257,-7.0068399999999995,11.6366,-9.7045
20170529 15:00,0.0696160766756937,3.7884300000000004,-2.13424,4.30253,-2.3940200000000003
20170401 03:00,0.109341444021922,2.58031,3.8710000000000004,5.26334,5.23286
20160208 05:00,0.9739499636965608,-0.035718599999999996,14.2135,0.649317,20.9506
20150808 09:00,0.49862990310623795,2.13116,-5.7935300000000005,2.5146,-7.189780000000001
20151129 04:00,0.9821713429130842,11.3372,1.8658299999999999,16.2434,2.4026099999999997
20170220 13:00,0.9001246667842071,10.5306,2.63283,15.8549,3.14907
20151208 08:00,0.885315331709417,-2.32625,8.10132,-2.8926,12.8043
20150831 05:00,0.12908551965536502,-3.61288,-2.06185,-6.27458,-2.75805
20160110 03:00,0.8902075377765359,-4.96544,6.11618,-7.0369399999999995,10.2149
20171002 07:00,0.8409461070184209,8.69342,2.4279900000000003,11.4923,2.94417
20151116 03:00,0.7834507768699001,1.9418099999999998,5.20147,5.02234,7.78595
20160107 21:00,0.910925519086407,-10.4247,2.1588700000000003,-14.6968,3.55176
20151212 23:00,0.182013111204419,-1.15816,0.479599,-1.68481,0.7042189999999999
20160709 21:00,0.672573363956147,3.7141,5.5633,6.01385,7.601719999999999
20150315 11:00,0.5671602818777879,-6.34247,-0.653981,-8.53763,-0.6593100000000001
20180118 03:00,0.575794489114357,5.03725,4.72273,6.64222,5.90222
20160205 08:00,0.590383238482974,2.9721900000000003,5.57189,4.9072,8.170810000000001
20161211 09:00,0.7227914135912851,7.5816300000000005,-4.6574,10.4275,-6.79902
20160606 15:00,0.152281468857868,2.7476,-0.12351199999999998,2.58765,1.27833
20150128 04:00,0.786056274941354,5.1012,6.3486,8.24066,9.140039999999999
20161108 17:00,0.152452934991905,-3.76122,-1.33335,-4.7078,-1.85116
20170102 02:00,0.198229587747,-1.62099,-4.7538,-2.31382,-6.679460000000001
20170211 06:00,0.513326598596092,-8.0356,-0.6109600000000001,-10.7727,-0.541169
20170206 19:00,0.31118693967296196,-6.81375,1.26587,-8.85788,1.6701599999999999
20160522 07:00,0.472325421541206,-1.3857899999999999,6.05074,-0.730488,9.401010000000001
20161214 11:00,0.133466574484544,-4.84269,1.3796,-5.68005,1.6820400000000002
20170730 11:00,0.5999698621053311,1.25017,9.101339999999999,2.24079,12.308
20150904 01:00,0.8608304895636941,-1.68735,7.415019999999999,-1.96095,10.7355
20160625 07:00,0.119257486633892,0.20664899999999997,-2.0160400000000003,-0.06713680000000001,-2.28333
20161228 22:00,0.3944944250332151,4.50379,2.7408900000000003,6.5227900000000005,3.3965099999999997
20160304 09:00,0.6269665467501869,-2.10509,4.97574,-2.4900599999999997,6.79743
20151109 07:00,0.9211460234417249,8.27783,1.59419,11.8939,2.0083900000000003
20150201 07:00,0.450323594711794,2.81029,-2.27168,4.86891,-4.35542
20151121 08:00,0.35499893050898207,-4.25782,-5.6396,-6.12482,-7.7795
20180122 04:00,0.620189157355459,-5.34405,7.40636,-6.711760000000001,9.69507
20160611 10:00,0.20360477234663601,-0.96139,2.43434,-1.42339,2.62372
20150205 20:00,0.0751238591590587,-2.53385,-1.25905,-3.9118,-1.58538
20160618 21:00,0.7523046514349191,7.906689999999999,-3.4806,9.353819999999999,-4.19223
20170420 11:00,0.7911936000001679,6.155,5.53111,7.71674,6.6824699999999995
20160302 23:00,0.0940289494639581,-0.570191,2.5699,0.74411,2.87988
20160502 06:00,0.42539467329114006,-0.655014,6.2029,-0.317846,9.24967
20160321 04:00,0.795956798060182,6.72445,-7.48482,8.9215,-10.6138
20171108 23:00,0.32007180882122,-0.570048,3.9329,-0.665288,5.10844
20161219 01:00,0.0788050368038022,1.11858,3.2947900000000003,2.2098299999999997,4.51893
20150111 15:00,0.993233379397749,12.2206,-6.95757,17.2254,-10.0167
20160211 14:00,0.00404324150826455,-0.656357,0.21982,-0.700451,0.450583
20150516 09:00,0.9008763594333109,4.26106,7.54,6.100619999999999,10.2353
20150623 04:00,0.258981679489727,1.35259,-0.161669,2.69841,-0.555449
20150410 01:00,0.0362141010793729,0.5113439999999999,1.2516200000000002,2.05793,1.61829
20180113 15:00,0.700822618530477,-6.44854,4.60426,-8.26023,6.051769999999999
20171218 02:00,0.840469798345787,-0.0165952,9.0373,0.185204,11.7513
20160707 18:00,0.87732247525161,6.90159,4.0513699999999995,8.84695,4.9551099999999995
20150502 13:00,0.5380569560922239,4.98645,-2.4195900000000004,6.08332,-3.02312
20170218 13:00,0.61020723197046,4.6180699999999995,3.53235,6.75166,4.30464
20170122 11:00,0.20318939995741603,0.338586,4.9154,0.461559,5.74526
20161025 06:00,0.0879425954209237,-1.98672,-2.68256,-2.58869,-4.344130000000001
20161114 06:00,0.7201395989522529,3.75898,8.63986,5.08012,11.1163
20150326 19:00,0.445350221145746,-1.49105,1.9584599999999999,-2.16574,4.25577
20150412 11:00,0.808292057418887,6.98844,5.496659999999999,9.59309,7.23187
20170519 04:00,0.0443658803008664,-3.0235,-1.845,-4.61707,-2.74096
20161022 16:00,0.301552460155559,-3.87203,-5.8592900000000006,-4.76321,-7.14354
20160711 19:00,0.970071556751078,9.08193,5.33194,12.485999999999999,6.923589999999999
20151110 22:00,0.91863006593524,9.41947,1.6271799999999998,14.0369,1.8844400000000001
20171105 03:00,0.402178068060346,5.28754,-2.31664,6.43507,-2.8666400000000003
20151103 21:00,0.4174366029009171,-0.09599110000000001,2.9523599999999997,0.403481,4.8129599999999995
20150714 02:00,0.0206559545954568,2.2743700000000002,-1.0740399999999999,3.0813200000000003,-1.5641399999999999
20150126 06:00,0.8061620589302491,2.93952,6.325080000000001,5.39361,9.59325
20170624 22:00,0.849362463031429,7.542619999999999,3.08296,9.49992,3.7056199999999997
20180102 14:00,0.176469761415838,4.1328,2.75751,6.23625,3.45724
20160107 04:00,0.44536963117166706,-7.360539999999999,2.89412,-10.2888,4.3198300000000005
20171203 04:00,0.32235061376618607,6.09629,-4.20029,8.19939,-6.18045
20150717 03:00,0.134929810687264,-2.42208,-0.617839,-2.8955,-1.66839
20150428 15:00,0.704691251995459,4.20107,5.9728699999999995,5.412780000000001,7.7022
20150924 01:00,0.435857381213387,1.5705200000000001,4.1514,2.90732,6.62973
20150610 16:00,0.578952024014682,3.4049199999999997,-5.0023,4.06829,-6.28724
20160528 06:00,0.13789868108736902,-3.22308,-1.31473,-5.29905,-1.47915
20180124 07:00,0.839593099121516,4.25759,9.735669999999999,7.01015,13.6781
20150721 06:00,0.945749543809592,8.5812,4.20979,12.6103,5.32956
20160515 04:00,0.8566838950269592,4.51772,-7.633939999999999,5.4651,-9.395389999999999
20151117 08:00,0.6886693334746279,5.9938,3.13363,8.63492,4.33257
20160209 09:00,0.959936390936425,8.79567,4.85529,12.7431,6.55824
20161203 02:00,0.175794551605664,-2.39217,-0.180255,-3.80712,0.47763
20171104 14:00,0.865138666994496,-1.29431,8.5637,-1.42556,11.012
20160628 01:00,0.33810343896790696,4.15664,-1.08036,5.246180000000001,-1.42939
20170827 04:00,0.212158780182139,3.55294,-4.90837,4.40235,-6.08004
20171120 13:00,0.0131510527831914,2.93082,-1.8621299999999998,3.43539,-2.2006799999999997
20151212 12:00,0.6260120158205861,5.73498,-2.03515,8.1237,-3.07245
20171203 09:00,0.457504373814078,5.60717,-5.7346,7.38842,-7.83055
20171207 14:00,0.9942205390843961,8.60042,11.9645,12.3647,16.3141
20150905 14:00,0.9888700583381871,11.9316,-7.37345,16.1123,-10.0915
20171006 14:00,0.8576966079558029,5.13702,-9.76282,6.30904,-12.0751
20160101 09:00,0.157834498753788,4.0366800000000005,-0.969234,6.6043899999999995,-2.1585799999999997
20150620 07:00,0.548723589445212,3.7040800000000003,-5.40022,4.564780000000001,-6.83045
20160508 16:00,0.85968260819042,-6.53339,3.1373599999999997,-9.67225,4.76583
20170509 18:00,0.6542742330712221,6.97935,-6.40842,8.54823,-7.957269999999999
20161231 03:00,0.843923094871949,8.21485,5.0019599999999995,11.8114,6.47355
20180130 11:00,0.590568113979289,8.05142,-1.47812,10.8618,-2.39791
20170912 02:00,0.879597263913098,7.7473600000000005,2.31982,9.70312,2.7939599999999998
20150310 14:00,0.6870324298930551,7.5134,-2.65748,10.365,-4.1384
20170624 12:00,0.8106897086117261,9.10259,-1.15142,11.0322,-1.4437200000000001
20160125 13:00,0.38592276536176295,3.0314200000000002,6.3655800000000005,5.94301,9.531410000000001
20161116 17:00,0.825635933109622,11.2256,-2.17047,15.1031,-3.1097900000000003
20150712 02:00,0.32536984023924204,-2.14488,2.64768,-2.70253,5.42084
20171112 17:00,0.741610354375112,3.02745,-7.04978,3.82476,-8.76564
20170405 18:00,0.9381740356895849,10.5295,-7.9728,13.696,-10.9128
20160313 21:00,0.0391123681930755,2.1825200000000002,-1.53989,2.89031,-2.38161
20160930 09:00,0.9621904883444771,10.5909,2.36267,12.8258,2.75264
20171028 17:00,0.965300771611283,12.4157,-6.41598,15.7032,-8.29428
20170227 17:00,0.631979276030451,0.383558,10.7277,1.26573,15.5801
20160407 09:00,0.9747645857157691,8.21989,5.74015,13.3208,7.7579199999999995
20150309 16:00,0.477800448218106,-0.285195,5.4917,0.015314099999999999,7.444369999999999
20170211 19:00,0.7698049221051421,-9.06508,-1.9422400000000002,-12.2115,-2.34348
20160822 21:00,0.7508240269850041,6.07796,2.41476,8.877369999999999,2.87862
20161010 16:00,0.12505950149301498,-5.38756,-3.6209,-6.95742,-4.64426
20161112 19:00,0.873808889865115,-2.3688599999999997,8.80626,-2.74493,11.0974
20150901 17:00,0.9391609735148199,8.80388,-1.16774,11.9687,-1.7875900000000002
20150516 20:00,0.8552625776612851,8.208219999999999,-3.07235,11.4121,-4.4804699999999995
20160413 18:00,0.0416480898249681,-0.341007,-1.64323,-1.5932899999999999,-1.0386799999999998
20170920 04:00,0.6908601010198249,4.79554,-4.75742,5.9525,-5.8943
20150226 15:00,0.939403523101308,-2.77915,9.44166,-3.70411,14.0149
20170731 05:00,0.5503440039613811,3.60132,7.179869999999999,4.76043,9.07025
20151222 11:00,1.0,4.69845,10.1447,7.83035,14.5029
20150925 12:00,0.87001227736661,7.88647,1.51684,10.204,1.85424
20170613 20:00,0.6622801455782739,6.34489,-2.3477,7.9508399999999995,-3.18437
20150417 07:00,0.62383534311055,1.17031,-5.55684,1.4194799999999999,-7.29018
20160315 17:00,0.226099899646715,-3.68265,-0.291321,-5.42713,-0.73551
20150829 09:00,0.72271626679718,4.1363900000000005,5.83783,5.48024,7.5183
20160217 19:00,0.7543391159531809,-4.96801,3.80915,-7.31992,6.10999
20150710 02:00,0.977586027553777,8.93975,-6.99176,12.2069,-9.69016
20160322 21:00,0.393787937241807,4.96743,-3.7415199999999995,6.66145,-5.89406
20151003 18:00,0.113752698806297,-2.29719,1.14949,-4.26663,2.42731
20160501 14:00,0.236023484491307,2.8355,-0.177919,3.10657,-0.00582695
20180126 15:00,0.150469573486035,1.69615,1.42784,2.64137,0.710659
20180116 02:00,0.659165268706434,10.9491,-1.00152,13.9954,-1.35348
20160824 08:00,0.492418066205957,-3.3475699999999997,4.75684,-4.06546,6.7011
20151001 13:00,0.5090744711842621,4.70372,-2.3418,5.75134,-2.93989
20150131 14:00,0.0021968004722681,0.110226,-0.18758,0.15224400000000002,-0.175097
20170309 12:00,0.548608784970232,3.22666,5.241630000000001,5.579969999999999,7.177239999999999
20171006 02:00,0.969807774614774,7.98464,-8.3824,9.9333,-10.5164
20160410 08:00,0.60608235468017,-6.656110000000001,2.49145,-9.15875,3.9992
20150603 21:00,0.6647214716893879,6.27795,-1.04722,9.02487,-1.6845700000000001
20150911 12:00,0.453909490639404,-7.38927,1.1804700000000001,-9.81897,1.64524
20171113 06:00,0.226610483945396,-1.45008,-3.7341900000000003,-1.7613400000000001,-5.33295
20170511 15:00,0.0778507835867301,1.0180799999999999,-1.2193,-0.136496,0.0116711
20160709 03:00,0.7282990819580999,7.05669,-4.47473,8.81746,-5.79071
20150702 22:00,0.6907686831400051,-6.35843,4.17338,-9.64178,7.48384
20160509 15:00,0.777210561487398,-5.22499,0.865476,-7.25967,1.56597
20170307 05:00,0.309145693505138,-4.8699699999999995,-2.67042,-6.39194,-3.286
20160604 17:00,0.386196567992924,1.8724,-3.5813,1.7363099999999998,-5.4581800000000005
20170721 07:00,0.616926985142348,5.9307,-2.1024599999999998,7.049180000000001,-2.58318
20170728 05:00,0.651641213426259,3.14379,5.1768,3.88838,6.23166
20160426 01:00,0.18312382191820603,-5.92123,0.8011520000000001,-7.616619999999999,1.42181
20171201 05:00,0.126464567114397,-2.3223700000000003,-4.71416,-3.0767900000000004,-6.563289999999999
20150622 06:00,0.322386412964156,3.63409,0.68366,4.507569999999999,0.791755
20170710 04:00,0.10834019129286801,-1.88201,3.27162,-2.07573,5.09463
20171219 10:00,0.026449347621291,2.7824299999999997,1.31239,4.6990300000000005,0.84926
20160331 17:00,0.7516068456265591,2.03821,-6.82043,2.52374,-8.497069999999999
20150617 01:00,0.547197710504242,4.25635,1.36814,6.36292,1.9025900000000002
20171126 21:00,0.9200552879218,10.8245,-4.38481,13.7936,-5.685230000000001
20170210 18:00,0.479102627281114,-8.02979,-0.222496,-10.5498,-0.0510475
20160823 12:00,0.149562347304145,2.5827,-1.14354,3.27075,-1.27525
20170707 04:00,0.082232998494155,-2.84183,1.17696,-3.6479699999999995,2.96882
20160825 08:00,0.43976434061633507,-1.58617,5.3316,-1.52588,8.00499
20150412 00:00,0.945612057518,9.4398,0.910301,14.0815,0.913277
20150512 15:00,0.927029384018118,7.601789999999999,0.731853,10.5832,0.9063180000000001
20171002 19:00,0.95393364949965,10.6841,1.68137,13.5349,1.9352599999999998
20150830 03:00,0.11518652365272,2.09732,0.5903109999999999,3.49725,0.730125
20160324 06:00,0.0388073307797767,0.464067,2.00916,2.09448,2.15467
20160823 08:00,0.33929055892576,3.60051,-0.938534,4.042,-1.12481
20151001 16:00,0.40476741110855996,4.36734,-2.9614,5.64989,-3.9549
